Name,X,Y
ctg7180000068404_Component#_1,0.705404575,0.060177746
ctg7180000068482_Component#_1,-0.109128282,-5.398246293
ctg7180000068483_Component#_1,1.990452796,-1.034036391
ctg7180000068484_Component#_2,-1.31023318,1.954818608
ctg7180000068490_Component#_1,-1.54770019,1.653862097
ctg7180000068503_Component#_1,-1.634566935,1.577873785
ctg7180000068511_Component#_1,-0.95453938,2.073716538
ctg7180000068550_Component#_1,-1.34185032,1.820553793
ctg7180000068637_Component#_1,-0.045925154,-5.397789955
ctg7180000068644_Component#_1,0.298955782,1.793911541
ctg7180000068653_Component#_1,-0.480726725,2.071495256
ctg7180000068703_Component#_1,1.289560687,0.19225089
ctg7180000068726_Component#_1,1.497941678,0.382237558
ctg7180000068756_Component#_2,1.707918108,0.151467344
ctg7180000068760_Component#_1,-1.602298727,1.634574466
ctg7180000068795_Component#_2,-0.179403557,1.525256955
ctg7180000068814_Component#_1,-1.12302317,1.967361617
ctg7180000068815_Component#_1,1.390981018,0.843728717
ctg7180000068836_Component#_1,-1.557382446,1.675352447
ctg7180000068886_Component#_1,-1.616910973,1.349902308
ctg7180000068903_Component#_1,-0.104480583,-5.396420088
ctg7180000068907_Component#_1,-1.675482231,1.488847625
ctg7180000068934_Component#_1,0.139336815,1.909963666
ctg7180000068981_Component#_1,-0.017642354,-5.366382865
ctg7180000068989_Component#_1,-0.026174871,-5.38456414
ctg7180000068991_Component#_1,-1.628115239,1.610064683
ctg7180000069024_Component#_1,-1.109847979,1.897536621
ctg7180000069072_Component#_1,-1.660634654,1.568851017
ctg7180000069083_Component#_1,-0.207714119,1.751949254
ctg7180000069083_Component#_2,-1.30568432,1.824923581
ctg7180000069099_Component#_1,-1.671080372,1.492913721
ctg7180000069102_Component#_1,0.00205229,0.987828894
ctg7180000069149_Component#_1,-1.386660961,1.763172393
ctg7180000069179_Component#_1,0.334017017,1.813654085
ctg7180000069189_Component#_1,-1.121921394,1.920324307
ctg7180000069200_Component#_1,4.004959655,-7.583513296
ctg7180000069200_Component#_2,0.541501065,-5.394018154
ctg7180000069209_Component#_1,-1.678365624,1.444385464
ctg7180000069209_Component#_2,-0.568758157,1.525027655
ctg7180000069213_Component#_1,0.112588417,-5.337504837
ctg7180000069233_Component#_2,-1.337623558,1.473042833
ctg7180000069295_Component#_1,1.396540691,0.74715646
